     mwg14      | dochod_bud_pra 
 12610493937428 |           4633
 12610493937431 |           5313
 12610493937432 |           5097
 12610493937433 |           5258
 12610493937434 |           5829
 12610493937441 |           5218
 12610493937442 |           5193
 12610493937443 |           5245
 12610493937501 |           4817
 12610493937502 |           5336
 12610493937503 |           5043
 12610493937504 |           4922
 12610493937505 |           4593
 12610493937506 |           4705
 12610493937507 |           4671
 12610493937508 |           4393
 12610493937601 |           4903
 12610493937602 |           4741
 12610493937603 |           4990
 12610493937604 |           4903
 12610493937711 |           4926
 12610493937712 |           5250
 12610493937713 |           5093
 12610493937714 |           5237
 12610493937715 |           6115
 12610493937716 |           4911
 12610493937721 |           4809
 12610493937722 |           4942
 12610493937723 |           4766
 12610493937724 |           5138
 12610493937725 |           5217
 12610493937801 |           4955
 12610493937802 |           4979
 12610493937803 |           5290
 12610493937804 |           4701
 12610493937805 |           4935
 12610493937806 |           5212
 12610493937807 |           4873
 12610493937808 |           4920
 12610493937911 |           4866
 12610493937912 |           4683
 12610493937913 |           5043
 12610493937914 |           4948
 12610493937915 |           4834
 12610493937916 |           5062
 12610493937917 |           4892
 12610493937921 |           4540
 12610493937922 |           5337
 12610493937923 |           5845
 12610493937924 |           5475
 12610493937925 |           5827
 12610493937931 |           5269
 12610493937932 |           4094
 12610493937933 |           4485
 12610493937934 |           5595
 12610493937935 |           4806
 12610493938011 |           4344
 12610493938012 |           4948
 12610493938013 |           4858
 12610493938014 |           5015
 12610493938015 |           5237
 12610493938016 |           5120
 12610493938017 |           4950
 12610493938018 |           4987
 12610493938019 |           4948
 12610493938021 |           4841
 12610493938022 |           4676
 12610493938023 |           4887
 12610493938024 |           5048
 12610493938025 |           5215
 12610493938026 |           5301
 12610493938027 |           5777
 12610493938028 |           5430
 12610493938029 |           5176
 12610493938031 |           4700
 12610493938032 |           4805
 12610493938033 |           4554
 12610493938034 |           4492
 12610493938035 |           5076
 12610493938036 |           5155
 12610493938037 |           4878
 12610493938038 |           4808
 12610493938039 |           5381
 12610493938041 |           6093
 12610493938042 |           5782
 12610493938043 |           5782
 12610493938044 |           5810
 12610493938045 |           5782
 12610493938046 |           5849
 12610493938047 |           5728
 12610493938048 |           5782
 12610493938049 |           5809
 12610493938051 |           5535
 12610493938052 |           5535
 12610493938053 |           5535
 12610493938054 |           5535
 12610493938055 |           5893
 12610493938056 |           7084
 12610493938057 |           5165
 12610493938058 |           5033
 12610493938059 |           5219
 12610493938101 |           5270
 12610493938102 |           5233
 12610493938103 |           5296
 12610493938104 |           5523
 12610493938105 |           4899
 12610493938106 |           5303
 12610493938107 |           5546
 12610493938201 |           4402
 12610493938202 |           4676
 12610493938203 |           5545
 12610493938204 |           5661
 12610493938205 |           5497
 12610493938206 |           4787
 12610493938207 |           4890
 12610493938208 |           5068
 12610493938301 |           5517
 12610493938302 |           4520
 12610493938303 |           4604
 12610493938304 |           4600
 12610493938305 |           4319
 12610493938306 |           4379
 12610493938401 |           5715
 12610493938402 |           5093
 12610493938403 |           4620
 12610493938404 |           4791
 12610493938405 |           5019
 12610493938406 |           5162
 12610493938501 |           4986
 12610493938502 |           5068
 12610493938503 |           4920
 12610493938504 |           5814
 12610493938505 |           5355
 12610493938506 |           4941
 12610493938611 |           4935
 12610493938612 |           5039
 12610493938613 |           5039
 12610493938614 |           4745
 12610493938615 |           5028
 12610493938616 |           4984
 12610493938617 |           5317
 12610493938618 |           5174
 12610493938621 |           4926
 12610493938622 |           4751
 12610493938623 |           4989
 12610493938624 |           4867
 12610493938625 |           4926
 12610493938626 |           4926
 12610493938631 |           4856
 12610493938632 |           4981
 12610493938633 |           4302
 12610493938634 |           4367
 12610493938635 |           5706
 12610493938636 |           5463
 12610493938637 |           5360
 12610493938638 |           4492
 12610493938639 |           5362
 12610493938701 |           5173
 12610493938702 |           5091
 12610493938703 |           4914
 12610493938704 |           4685
 12610493938705 |           4633
 12610493938706 |           4939
 12610493938707 |           5278
 12610493938708 |           4535
 12610493938709 |           4891
 12610593938811 |           4619
 12610593938812 |           4227
 12610593938813 |           4644
 12610593938814 |           4888
 12610593938815 |           4799
 12610593938816 |           4962
 12610593938817 |           5532
 12610593938818 |           6742
 12610593938821 |           5612
 12610593938822 |           5366
 12610593938823 |           5033
 12610593938824 |           4703
 12610593938825 |           5042
 12610593938831 |           5828
 12610593938832 |           6050
 12610593938833 |           5490
 12610593938834 |           5549
 12610593938835 |           6073
 12610593938836 |           5828
 12610593938837 |           5828
 12610593938921 |           4724
 12610593938922 |           4971
 12610593938923 |           4946
 12610593938924 |           4494
 12610593938925 |           4666
 12610593938926 |           4791
 12610593938927 |           4725
 12610593938928 |           4890
 12610593938929 |           4682
 12610593938931 |           4955
 12610593938932 |           4711
 12610593938933 |           4557
 12610593938934 |           4563
